Serial Num,Market,Vessel,Year,Processor,Reported Lbs,Converted Lbs,Price,Gear,Use,Origin,,Condition,Sub Market,Port,Unit,Month,Day,CFL Id
Z457526,752,37146,2011,84152,22,22,0.6,18,3,860,,,,869,LBS,1,6,L07191
Z543451,752,37146,2011,8407,560,560,1.38,18,3,860,,,,869,LBS,1,10,L07191
Z543421,752,37146,2011,8407,749,749,1.15,18,3,860,,,,869,LBS,1,11,L07191
Z543420,752,37146,2011,8407,526,526,1.08,18,3,860,,,,869,LBS,1,9,L07191
Z543469,752,37146,2011,8407,270,270,0.81,18,3,860,,,,869,LBS,1,14,L07191
Z543462,752,37146,2011,8407,537,537,0.96,18,3,860,,,,869,LBS,1,13,L07191
Z543455,752,37146,2011,8407,518,518,1.04,18,3,860,,,,869,LBS,1,12,L07191
Z543408,752,37146,2011,8407,770,770,1.09,18,3,860,,,,869,LBS,1,5,L07191
Z542546,752,37146,2011,8407,657,657,0.89,18,3,860,,,,869,LBS,1,27,L07191
Z542545,752,37146,2011,8407,303,303,0.85,18,3,860,,,,869,LBS,1,26,L07191
Z542536,752,37146,2011,8407,158,158,1.03,18,3,860,,,,869,LBS,1,21,L07191
Z557512,752,35518,2011,8407,1202,1202,1.06,18,3,712,,,,611,LBS,12,6,L25455
Z557506,752,35518,2011,8407,796,796,1.31,18,3,712,,,,611,LBS,12,5,L25455
Z558010,752,35518,2011,8407,916,916,1,18,3,712,,,,611,LBS,11,29,L25455
Z558008,752,35518,2011,8407,1075,1075,1.19,18,3,712,,,,611,LBS,11,28,L25455
Z558003,752,35518,2011,8407,1493,1493,1.53,18,3,712,,,,611,LBS,11,27,L25455
Z558015,752,35518,2011,8407,1257,1257,0.57,18,3,712,,,,611,LBS,12,7,L25455
Z557305,752,35518,2011,8407,1594,1594,0.92,18,3,689,,,,611,LBS,10,24,L25455
Z545086,752,35518,2011,6479,578,578,1.1,18,3,689,,,,611,LBS,8,1,L25455
Z548874,752,35518,2011,72081,10,10,2,18,3,712,,,,611,LBS,10,17,L25455
Z557498,752,35518,2011,8407,1009,1009,1.14,18,3,712,,,,611,LBS,11,21,L25455
Z557494,752,35518,2011,8407,1074,1074,1.09,18,3,712,,,,611,LBS,11,16,L25455
Z557488,752,35518,2011,8407,909,909,1.48,18,3,689,,,,611,LBS,11,15,L25455
Z557479,752,35518,2011,8407,1201,1201,0.94,18,3,712,,,,611,LBS,11,10,L25455
Z557347,752,35518,2011,8407,869,869,1.04,18,3,712,,,,611,LBS,11,9,L25455
Z557340,752,35518,2011,8407,1073,1073,1.14,18,3,712,,,,611,LBS,11,8,L25455
Z557334,752,35518,2011,8407,845,845,1.2,18,3,712,,,,611,LBS,11,2,L25455
Z549670,752,35518,2011,8407,294,294,0.7,18,3,652,,,,611,LBS,8,16,L25455
Z552544,752,35518,2011,8407,760,760,1.66,18,3,689,,,,611,LBS,10,18,L25455
Z552539,752,35518,2011,8407,1133,1133,1.2,18,3,712,,,,611,LBS,10,17,L25455
Z552530,752,35518,2011,8407,585,585,0.91,18,3,712,,,,611,LBS,10,4,L25455
Z552519,752,35518,2011,8407,878,878,1.69,18,3,689,,,,611,LBS,10,3,L25455
Z557311,752,35518,2011,8407,979,979,1.37,18,3,689,,,,611,LBS,10,25,L25455
Z557521,752,35518,2011,8407,914,914,1.2,18,3,712,,,,611,LBS,12,20,L25455
Z557518,752,35518,2011,8407,990,990,0.74,18,3,712,,,,611,LBS,12,14,L25455
Z550943,752,35518,2011,8407,672,672,1.66,18,3,689,,,,611,LBS,8,31,L25455
Z550931,752,35518,2011,8407,1127,1127,0.94,18,3,690,,,,611,LBS,8,23,L25455
Z550926,752,35518,2011,8407,1122,1122,1.05,18,3,690,,,,611,LBS,8,22,L25455
Z552348,752,35518,2011,8407,823,823,0.73,18,3,689,,,,611,LBS,9,21,L25455
Z552345,752,35518,2011,8407,520,520,1.15,18,3,719,,,,611,LBS,9,20,L25455
Z552336,752,35518,2011,8407,875,875,1.39,18,3,689,,,,611,LBS,9,19,L25455
Z555804,752,35518,2011,71384,520,520,0.3,18,3,712,,,,611,LBS,10,4,L25455
Z549698,752,35518,2011,8407,539,539,1.16,18,3,689,,,,611,LBS,8,1,L25455
Z549664,752,35518,2011,8407,1144,1144,1.03,18,3,690,,,,611,LBS,8,11,L25455
Z549659,752,35518,2011,8407,716,716,1.41,18,3,689,,,,611,LBS,8,10,L25455
Z549654,752,35518,2011,8407,977,977,1.44,18,3,689,,,,611,LBS,8,9,L25455
Z545237,752,35518,2011,6479,776,776,1.1,18,3,712,,,,611,LBS,7,18,L25455
Z550946,752,35518,2011,8407,640,640,1.79,18,3,689,,,,611,LBS,9,1,L25455
Z558024,752,35518,2011,8407,1036,1036,1,18,3,712,,,,611,LBS,12,13,L25455
Z558020,752,35518,2011,8407,1030,1030,0.7,18,3,712,,,,611,LBS,12,12,L25455
Z552313,752,35518,2011,8407,798,798,1.75,18,3,689,,,,611,LBS,9,12,L25455
Z552327,752,35518,2011,8407,808,808,1.59,18,3,689,,,,611,LBS,9,7,L25455
Z552318,752,35518,2011,8407,721,721,1.74,18,3,689,,,,611,LBS,9,13,L25455
Z557329,752,35518,2011,8407,1200,1200,1.24,18,3,712,,,,611,LBS,10,31,L25455
Z557320,752,35518,2011,8407,819,819,1.24,18,3,712,,,,611,LBS,10,27,L25455
Z548867,752,35518,2011,72081,10,10,2,18,3,689,,,,611,LBS,10,3,L25455
Z557058,752,35518,2011,72081,10,10,2,18,3,712,,,,611,LBS,12,6,L25455
Z557303,752,35518,2011,8407,1000,1000,1.07,18,3,712,,,,611,LBS,10,10,L25455
Z557315,752,35518,2011,8407,896,896,1.2,18,3,689,,,,611,LBS,10,26,L25455
Z546440,752,35518,2011,8407,478,478,0.95,18,3,712,,,,611,LBS,6,22,L25455
Z549946,752,35518,2011,71384,1145,1145,0.3,18,3,711,,,,611,LBS,6,29,L25455
Z549941,752,35518,2011,71384,644,644,0.3,18,3,690,,,,611,LBS,6,22,L25455
Z549936,752,35518,2011,71384,1394,1394,0.3,18,3,690,,,,611,LBS,6,21,L25455
Z549934,752,35518,2011,71384,1303,1303,0.3,18,3,712,,,,611,LBS,6,20,L25455
Z545568,752,35518,2011,71384,1560,1560,0.3,18,3,690,,,,611,LBS,5,15,L25455
Z545628,752,35518,2011,71384,799,799,0.3,18,3,712,,,,611,LBS,5,31,L25455
Z545573,752,35518,2011,71384,951,951,0.3,18,3,712,,,,611,LBS,5,16,L25455
Z545650,752,35518,2011,71384,716,716,0.3,18,3,712,,,,611,LBS,6,14,L25455
Z545645,752,35518,2011,71384,1069,1069,0.3,18,3,711,,,,611,LBS,6,13,L25455
Z545639,752,35518,2011,71384,542,542,0.3,18,3,689,,,,611,LBS,6,9,L25455
Z545632,752,35518,2011,71384,1208,1208,0.3,18,3,712,,,,611,LBS,6,6,L25455
Z545053,752,35518,2011,6479,453,453,1.1,18,3,712,,,,611,LBS,7,25,L25455
Z551073,752,35518,2011,6479,560,560,1,18,3,712,,,,611,LBS,7,21,L25455
Z549676,752,35518,2011,8407,400,400,1.48,18,3,712,,,,611,LBS,7,22,L25455
Z549949,752,35518,2011,71384,927,927,0.3,18,3,712,,,,611,LBS,7,7,L25455
Z551060,752,35518,2011,6479,500,500,1.1,18,3,712,,,,611,LBS,7,5,L25455
Z549952,752,35518,2011,71384,550,550,0.3,18,3,712,,,,611,LBS,7,5,L25455
Z549954,752,35518,2011,71384,1119,1119,0.3,18,3,712,,,,611,LBS,7,6,L25455
Z549690,752,35518,2011,8407,1265,1265,0.8,18,3,689,,,,611,LBS,7,28,L25455
Z549686,752,35518,2011,8407,1325,1325,1.3,18,3,689,,,,611,LBS,7,27,L25455
Z549682,752,35518,2011,8407,540,540,1.1,18,3,712,,,,611,LBS,7,25,L25455
Z548913,752,35518,2011,72081,10,10,2,18,3,689,,,,611,LBS,4,20,L25455
Z545566,752,35518,2011,71384,725,725,0.3,18,3,690,,,,611,LBS,5,12,L25455
Z545559,752,35518,2011,71384,1814,1814,0.3,18,3,690,,,,611,LBS,5,5,L25455
Z543549,752,35518,2011,8407,451,451,1.05,18,3,690,,,,611,LBS,4,1,L25455
Z545514,752,35518,2011,71384,845,845,0.3,18,3,689,,,,611,LBS,4,20,L25455
Z548829,752,35518,2011,72081,25,25,1.25,18,3,690,,,,611,LBS,3,31,L25455
Z545554,752,35518,2011,71384,1134,1134,0.3,18,3,690,,,,611,LBS,5,2,L25455
Z545525,752,35518,2011,71384,898,898,0.3,18,3,690,,,,611,LBS,5,1,L25455
Z545392,752,31127,2011,71384,484,484,0.3,18,3,711,,,,611,LBS,2,7,L25455
Z546430,752,35518,2011,8407,455,455,0.7,18,3,690,,,,611,LBS,4,5,L25455
Z545503,752,35518,2011,71384,447,447,0.3,18,3,690,,,,611,LBS,4,5,L25455
Z545496,752,35518,2011,71384,350,350,0.3,18,3,690,,,,611,LBS,4,1,L25455
Z545489,752,35518,2011,71384,801,801,0.3,18,3,690,,,,611,LBS,3,31,L25455
Z537605,752,31127,2011,80749,490,490,0.6,18,3,711,,,,611,LBS,2,7,L25455
Z545520,752,35518,2011,71384,1706,1706,0.3,18,3,690,,,,611,LBS,4,21,L25455
Z545400,752,31127,2011,71384,496,496,0.3,18,3,711,,,,611,LBS,2,10,L25455
Z543041,752,31127,2011,71384,291,291,0.3,18,3,712,,,,611,LBS,1,11,L25455
Z543028,752,31127,2011,71384,758,758,0.3,18,3,712,,,,611,LBS,1,6,L25455
Z542993,752,31127,2011,71384,664,664,0.3,18,3,712,,,,611,LBS,1,5,L25455
Z539199,752,31127,2011,8407,779,779,0.9,18,3,712,,,,611,LBS,1,5,L25455
Z543527,752,31127,2011,8407,614,614,0.87,18,3,712,,,,611,LBS,1,11,L25455
Z543430,752,31127,2011,8407,780,780,1.05,18,3,712,,,,611,LBS,1,6,L25455
Z543539,752,31127,2011,8407,1247,1247,0.62,18,3,712,,,,611,LBS,1,12,L25455
Z557124,752,35613,2011,31614,1211,1211,1.15,18,3,268,,,,223,LBS,12,13,L11079
Z559031,752,35613,2011,31614,1144,1144,1.3,18,3,262,,,,223,LBS,12,22,L11079
D525751,752,35613,2011,31614,1144,1144,0.7,18,3,268,,,,223,LBS,12,14,L11079
Z559026,752,35613,2011,31614,979,979,1,18,3,268,,,,223,LBS,12,16,L11079
Z553809,752,35613,2011,31614,283,283,0.75,18,3,268,,,,223,LBS,9,3,L11079
Z553962,752,35613,2011,31614,1156,1156,0.85,18,3,268,,,,223,LBS,10,20,L11079
Z553911,752,35613,2011,31614,1095,1095,0.75,18,3,262,,,,223,LBS,10,19,L11079
Z555742,752,35613,2011,31614,671,671,0.55,18,3,268,,,,223,LBS,11,27,L11079
Z555747,752,35613,2011,31614,1214,1214,0.8,18,3,268,,,,223,LBS,12,4,L11079
Z553806,752,35613,2011,31614,349,349,0.6,18,3,262,,,,223,LBS,8,30,L11079
Z553930,752,35613,2011,31614,960,960,1,18,3,268,,,,223,LBS,11,9,L11079
Z557113,752,35613,2011,31614,1147,1147,0.65,18,3,262,,,,223,LBS,12,7,L11079
Z553818,752,35613,2011,31614,1276,1276,0.7,18,3,268,,,,223,LBS,9,13,L11079
Z553817,752,35613,2011,31614,1938,1938,1,18,3,268,,,,223,LBS,9,7,L11079
Z553815,752,35613,2011,31614,376,376,1,18,3,268,,,,223,LBS,9,8,L11079
Z555737,752,35613,2011,31614,889,889,0.7,18,3,268,,,,223,LBS,11,21,L11079
Z553939,752,35613,2011,31614,1122,1122,0.65,18,3,262,,,,223,LBS,11,10,L11079
Z550450,752,35613,2011,31614,337,337,0.6,18,3,262,,,,223,LBS,7,11,L11079
Z553988,752,35613,2011,31614,813,813,1,18,3,262,,,,223,LBS,11,2,L11079
Z557128,752,35613,2011,31614,705,705,0.6,18,3,268,,,,223,LBS,12,9,L11079
Z555654,752,35613,2011,41357,1177,1177,0.5,18,3,268,,,,223,LBS,12,8,L11079
Z548741,752,35613,2011,31614,1598,1598,0.5,18,3,402,,,,213,LBS,8,2,L11079
Z550620,752,35613,2011,31614,717,717,0.65,18,3,262,,,,223,LBS,11,13,L11079
Z553952,752,35613,2011,31614,647,647,1.15,18,3,268,,,,223,LBS,10,11,L11079
Z553215,752,35613,2011,31614,300,300,0.5,18,3,262,,,,223,LBS,8,17,L11079
Z553212,752,35613,2011,31614,849,849,0.9,18,3,268,,,,223,LBS,8,15,L11079
Z553204,752,35613,2011,31614,867,867,0.65,18,3,262,,,,223,LBS,8,10,L11079
Z550799,752,35613,2011,31614,550,550,0.5,18,3,268,,,,223,LBS,8,23,L11079
Z550789,752,35613,2011,31614,1609,1609,0.7,18,3,268,,,,223,LBS,8,22,L11079
Z557110,752,35613,2011,31614,642,642,0.8,18,3,268,,,,223,LBS,12,6,L11079
Z557085,752,35613,2011,31614,943,943,0.75,18,3,268,,,,223,LBS,12,5,L11079
Z559140,752,35613,2011,31614,704,704,1,18,3,268,,,,223,LBS,12,27,L11079
Z559135,752,35613,2011,31614,250,250,1,18,3,263,,,,223,LBS,12,23,L11079
Z553904,752,35613,2011,31614,1366,1366,1.2,18,3,268,,,,223,LBS,10,17,L11079
Z550603,752,35613,2011,31614,1193,1193,1.1,18,3,268,,,,223,LBS,10,18,L11079
Z553882,752,35613,2011,31614,1476,1476,0.8,18,3,268,,,,223,LBS,9,12,L11079
Z550776,752,35613,2011,31614,1161,1161,0.5,18,3,274,,,,223,LBS,8,9,L11079
Z553995,752,35613,2011,31614,1176,1176,0.85,18,3,268,,,,223,LBS,11,8,L11079
Z553992,752,35613,2011,31614,1369,1369,0.4,18,3,268,,,,223,LBS,11,3,L11079
Z553803,752,35613,2011,31614,877,877,0.85,18,3,268,,,,223,LBS,8,29,L11079
Z555728,752,35613,2011,31614,1106,1106,0.7,18,3,262,,,,223,LBS,11,17,L11079
Z550540,752,35613,2011,31614,435,435,0.6,18,3,262,,,,223,LBS,7,14,L11079
Z555681,752,35613,2011,41357,775,775,0.5,18,3,268,,,,223,LBS,12,15,L11079
Z550562,752,35613,2011,31614,1001,1001,0.5,18,3,262,,,,223,LBS,7,19,L11079
Z550548,752,35613,2011,31614,640,640,0.6,18,3,262,,,,223,LBS,7,18,L11079
Z544461,752,35613,2011,31614,749,749,0.35,18,3,268,,,,223,LBS,4,15,L11079
Z550429,752,35613,2011,31614,562,562,0.7,18,3,268,,,,223,LBS,6,21,L11079
Z550424,752,35613,2011,31614,1015,1015,0.6,18,3,268,,,,223,LBS,6,29,L11079
Z550420,752,35613,2011,31614,864,864,0.7,18,3,268,,,,223,LBS,6,28,L11079
Z550415,752,35613,2011,31614,1022,1022,0.65,18,3,268,,,,223,LBS,6,27,L11079
Z548690,752,35613,2011,31614,1026,1026,0.7,18,3,268,,,,223,LBS,5,11,L11079
Z548686,752,35613,2011,31614,1913,1913,0.35,18,3,262,,,,223,LBS,5,7,L11079
Z548678,752,35613,2011,31614,498,498,0.55,18,3,268,,,,223,LBS,5,6,L11079
Z550409,752,35613,2011,31614,621,621,0.5,18,3,268,,,,223,LBS,6,22,L11079
Z544747,752,35613,2011,31614,618,618,0.5,18,3,262,,,,223,LBS,5,5,L11079
Z544742,752,35613,2011,31614,1365,1365,0.5,18,3,262,,,,223,LBS,5,2,L11079
Z550330,752,35613,2011,31614,1184,1184,0.5,18,3,268,,,,223,LBS,6,6,L11079
C115765,752,35613,2011,31614,988,988,0.5,18,3,268,,,,223,LBS,4,17,L11079
Z544445,752,35613,2011,31614,1373,1373,0.6,18,3,262,,,,223,LBS,4,14,L11079
Z544731,752,35613,2011,31614,783,783,0.55,18,3,268,,,,223,LBS,4,21,L11079
Z544726,752,35613,2011,31614,1316,1316,0.55,18,3,263,,,,223,LBS,4,18,L11079
Z550347,752,35613,2011,31614,1001,1001,0.7,18,3,268,,,,223,LBS,6,13,L11079
Z548724,752,35613,2011,31614,539,539,0.85,18,3,268,,,,223,LBS,6,7,L11079
Z548709,752,35613,2011,31614,972,972,0.5,18,3,262,,,,223,LBS,5,12,L11079
Z544439,752,35613,2011,31614,834,834,0.4,18,3,262,,,,223,LBS,4,13,L11079
Z544435,752,35613,2011,31614,684,684,0.5,18,3,268,,,,223,LBS,4,11,L11079
Z544432,752,35613,2011,31614,765,765,0.7,18,3,262,,,,223,LBS,4,10,L11079
Z544377,752,35613,2011,31614,1233,1233,0.55,18,3,262,,,,223,LBS,3,8,L11079
Z544347,752,35613,2011,31614,548,548,0.5,18,3,262,,,,223,LBS,3,9,L11079
Z544334,752,35613,2011,31614,703,703,0.6,18,3,268,,,,223,LBS,3,3,L11079
Z544393,752,35613,2011,31614,286,286,0.45,18,3,262,,,,223,LBS,4,5,L11079
Z544389,752,35613,2011,31614,278,278,0.5,18,3,262,,,,223,LBS,4,4,L11079
C115762,752,35613,2011,31614,402,402,0.5,18,3,262,,,,223,LBS,2,22,L11079
Z544270,752,35613,2011,31614,446,446,0.4,18,3,268,,,,223,LBS,2,2,L11079
Z543806,752,35613,2011,31614,1472,1472,0.6,18,3,263,,,,223,LBS,2,11,L11079
Z543802,752,35613,2011,31614,1126,1126,0.5,18,3,268,,,,223,LBS,2,10,L11079
Z544222,752,35613,2011,31614,1509,1509,0.5,18,3,262,,,,223,LBS,1,14,L11079
Z544238,752,35613,2011,31614,929,929,0.6,18,3,262,,,,223,LBS,1,15,L11079
Z544218,752,35613,2011,31614,1042,1042,0.45,18,3,263,,,,223,LBS,1,13,L11079
Z544207,752,35613,2011,31614,1375,1375,0.5,18,3,263,,,,223,LBS,1,12,L11079
Z544289,752,35613,2011,31614,644,644,0.65,18,3,263,,,,223,LBS,2,9,L11079
Z544201,752,35613,2011,31614,919,919,0.75,18,3,263,,,,223,LBS,1,10,L11079
Z544093,752,35613,2011,31614,452,452,0.75,18,3,263,,,,223,LBS,1,9,L11079
Z544088,752,35613,2011,31614,754,754,0.85,18,3,262,,,,223,LBS,1,5,L11079
Z544313,752,35613,2011,31614,1410,1410,0.65,18,3,268,,,,223,LBS,3,5,L11079
Z544306,752,35613,2011,31614,1299,1299,0.4,18,3,268,,,,223,LBS,3,4,L11079
Z544304,752,35613,2011,31614,443,443,0.35,18,3,268,,,,223,LBS,2,28,L11079
Z544303,752,35613,2011,31614,1392,1392,0.6,18,3,268,,,,223,LBS,2,27,L11079
Z544244,752,35613,2011,31614,1114,1114,0.55,18,3,263,,,,223,LBS,2,21,L11079
Z552236,752,40160,2011,7759,198,198,0.7,18,3,719,,,,745,LBS,7,28,L65545
Z552232,752,40160,2011,7759,485,485,1.2,18,3,720,,,,745,LBS,7,27,L65545
Z552223,752,40160,2011,7759,374,374,1.2,18,3,720,,,,745,LBS,7,26,L65545
Z552214,752,40160,2011,7759,190,190,1,18,3,720,,,,745,LBS,7,25,L65545
Z552204,752,40160,2011,7759,130,130,1,18,3,720,,,,745,LBS,7,21,L65545
Z552172,752,40160,2011,7759,315,315,1.2,18,3,720,,,,745,LBS,7,14,L65545
Z552197,752,40160,2011,7759,261,261,1,18,3,720,,,,745,LBS,7,20,L65545
Z552188,752,40160,2011,7759,337,337,1.2,18,3,720,,,,745,LBS,7,19,L65545
Z552166,752,40160,2011,7759,372,372,1.2,18,3,720,,,,745,LBS,7,13,L65545
Z552159,752,40160,2011,7759,283,283,1.1,18,3,720,,,,745,LBS,7,12,L65545
Z552152,752,40160,2011,7759,294,294,1.1,18,3,720,,,,745,LBS,7,11,L65545
Z554876,752,40160,2011,7759,300,300,0.8,18,3,720,,,,745,LBS,8,24,L65545
Z554840,752,40160,2011,7759,498,498,0.75,18,3,720,,,,745,LBS,8,23,L65545
Z554834,752,40160,2011,7759,440,440,1.2,18,3,720,,,,745,LBS,8,22,L65545
Z557262,752,40160,2011,7759,1227,1227,0.85,18,3,867,,,,745,LBS,11,27,L65545
Z557205,752,40160,2011,7759,1137,1137,0.7,18,3,850,,,,745,LBS,11,17,L65545
Z556807,752,40160,2011,7759,1912,1912,0.85,18,3,850,,,,745,LBS,9,15,L65545
Z552249,752,40160,2011,7759,245,245,1,18,3,720,,,,745,LBS,8,1,L65545
Z556851,752,40160,2011,7759,1248,1248,0.8,18,3,850,,,,745,LBS,9,22,L65545
Z554861,752,40160,2011,7759,1614,1614,0.8,18,3,850,,,,745,LBS,9,8,L65545
Z556867,752,40160,2011,7759,1029,1029,0.9,18,3,850,,,,745,LBS,9,29,L65545
Z559713,752,40160,2011,7759,1356,1356,0.7,18,3,867,,,,745,LBS,12,28,L65545
Z552263,752,40160,2011,7759,184,184,1.3,18,3,720,,,,745,LBS,8,4,L65545
Z552260,752,40160,2011,7759,178,178,1,18,3,720,,,,745,LBS,8,3,L65545
Z552252,752,40160,2011,7759,456,456,1.3,18,3,720,,,,745,LBS,8,2,L65545
Z556965,752,40160,2011,7759,1210,1210,0.8,18,3,829,,,,745,LBS,10,25,L65545
Z556898,752,40160,2011,7759,1287,1287,0.9,18,3,850,,,,745,LBS,10,19,L65545
Z556888,752,40160,2011,7759,1571,1571,0.9,18,3,850,,,,745,LBS,10,13,L65545
Z559652,752,40160,2011,7759,2322,2322,0.75,18,3,867,,,,745,LBS,12,5,L65545
Z557287,752,40160,2011,7759,2172,2172,0.7,18,3,867,,,,745,LBS,12,18,L65545
Z549893,752,40160,2011,7759,127,127,0.9,18,3,720,,,,745,LBS,6,29,L65545
Z549850,752,40160,2011,7759,430,430,1.1,18,3,720,,,,745,LBS,6,23,L65545
Z549842,752,40160,2011,7759,494,494,1.1,18,3,720,,,,745,LBS,6,22,L65545
Z549902,752,40160,2011,7759,296,296,1.1,18,3,720,,,,745,LBS,6,30,L65545
Z549831,752,40160,2011,7759,618,618,1,18,3,720,,,,745,LBS,6,21,L65545
Z549820,752,40160,2011,7759,420,420,1,18,3,720,,,,745,LBS,6,14,L65545
Z549297,752,40160,2011,7759,439,439,1,18,3,720,,,,745,LBS,6,20,L65545
Z549289,752,40160,2011,7759,398,398,1,18,3,720,,,,745,LBS,6,16,L65545
Z549279,752,40160,2011,7759,663,663,1.1,18,3,720,,,,745,LBS,6,15,L65545
Z549250,752,40160,2011,7759,547,547,1.1,18,3,720,,,,745,LBS,6,8,L65545
Z549245,752,40160,2011,7759,497,497,1.1,18,3,720,,,,745,LBS,6,7,L65545
Z549238,752,40160,2011,7759,151,151,1.1,18,3,720,,,,745,LBS,6,6,L65545
Z549217,752,40160,2011,7759,1323,1323,0.7,18,3,829,,,,745,LBS,5,13,L65545
Z549200,752,40160,2011,7759,1884,1884,0.7,18,3,867,,,,745,LBS,5,3,L65545
Z545703,752,40160,2011,7759,2037,2037,0.7,18,3,850,,,,745,LBS,2,6,L65545
Z547935,752,40160,2011,7759,1217,1217,0.71,18,3,829,,,,745,LBS,4,15,L65545
Z545743,752,40160,2011,7759,1458,1458,0.6,18,3,867,,,,745,LBS,2,13,L65545
Z547832,752,40160,2011,7759,1216,1216,0.5,18,3,850,,,,745,LBS,3,2,L65545
Z549178,752,40160,2011,7759,1673,1673,0.6,18,3,867,,,,745,LBS,4,25,L65545
Z547878,752,40160,2011,7759,1214,1214,0.7,18,3,867,,,,745,LBS,3,31,L65545
Z547806,752,40160,2011,7759,1543,1543,0.5,18,3,829,,,,745,LBS,2,23,L65545
Z540787,752,40160,2011,7759,1304,1304,0.7,18,3,867,,,,745,LBS,1,27,L65545
Z540742,752,40160,2011,7759,1590,1590,0.7,18,3,850,,,,745,LBS,1,20,L65545
Z540721,752,40160,2011,7759,1802,1802,0.7,18,3,850,,,,745,LBS,1,13,L65545
Z540698,752,40160,2011,7759,1936,1936,0.7,18,3,829,,,,745,LBS,1,5,L65545
Z556906,752,40589,2011,7759,1157,1157,1.1,18,3,690,,,,611,LBS,10,11,L26440
Z556904,752,40589,2011,7759,1023,1023,1.2,18,3,689,,,,611,LBS,10,4,L26440
Z552288,752,40589,2011,7759,1087,1087,0.83,18,3,690,,,,611,LBS,8,23,L26440
Z556939,752,40589,2011,7759,1160,1160,0.8,18,3,690,,,,611,LBS,11,2,L26440
Z556841,752,40589,2011,7759,863,863,1.1,18,3,711,,,,611,LBS,9,27,L26440
Z556839,752,40589,2011,7759,1036,1036,0.8,18,3,690,,,,611,LBS,9,22,L26440
Z543740,752,40589,2011,80749,1025,1025,0.5,18,3,690,,,,611,LBS,8,4,L26440
Z543732,752,40589,2011,80749,1157,1157,0.6,18,3,711,,,,611,LBS,7,28,L26440
Z543727,752,40589,2011,80749,1243,1243,0.6,18,3,711,,,,611,LBS,7,26,L26440
Z543724,752,40589,2011,80749,662,662,0.6,18,3,687,,,,611,LBS,7,21,L26440
Z543720,752,40589,2011,80749,969,969,0.6,18,3,687,,,,611,LBS,7,20,L26440
Z556296,752,40589,2011,7759,1119,1119,0.6,18,3,687,,,,611,LBS,9,15,L26440
Z556290,752,40589,2011,7759,1284,1284,1,18,3,690,,,,611,LBS,9,13,L26440
Z549870,752,40589,2011,7759,1360,1360,1,18,3,690,,,,611,LBS,8,11,L26440
Z549864,752,40589,2011,7759,534,534,0.5,18,3,688,,,,611,LBS,8,9,L26440
Z559694,752,40589,2011,7759,794,794,0.9,18,3,711,,,,611,LBS,12,28,L26440
Z559690,752,40589,2011,7759,1085,1085,0.97,18,3,711,,,,611,LBS,12,20,L26440
Z559687,752,40589,2011,7759,1111,1111,0.9,18,3,690,,,,611,LBS,12,15,L26440
Z559682,752,40589,2011,7759,1035,1035,0.8,18,3,687,,,,611,LBS,12,13,L26440
Z559678,752,40589,2011,7759,1136,1136,0.9,18,3,690,,,,611,LBS,12,9,L26440
Z557193,752,40589,2011,7759,1144,1144,0.8,18,3,690,,,,611,LBS,12,7,L26440
Z556937,752,40589,2011,7759,1191,1191,1,18,3,712,,,,611,LBS,10,27,L26440
Z556932,752,40589,2011,7759,1166,1166,0.8,18,3,690,,,,611,LBS,10,25,L26440
Z556919,752,40589,2011,7759,930,930,0.95,18,3,690,,,,611,LBS,10,18,L26440
Z556277,752,40589,2011,7759,934,934,0.8,18,3,690,,,,611,LBS,9,7,L26440
Z552276,752,40589,2011,7759,858,858,0.92,18,3,690,,,,611,LBS,8,16,L26440
Z552296,752,40589,2011,7759,682,682,0.7,18,3,690,,,,611,LBS,9,1,L26440
Z556703,752,40589,2011,6479,670,670,0.8,18,3,708,,,,611,LBS,11,17,L26440
Z543672,752,40589,2011,80749,817,817,0.6,18,3,688,,,,611,LBS,6,30,L26440
Z543665,752,40589,2011,80749,932,932,0.6,18,3,690,,,,611,LBS,6,28,L26440
Z543625,752,40589,2011,80749,954,954,0.6,18,3,690,,,,611,LBS,6,16,L26440
Z543607,752,40589,2011,80749,1030,1030,0.6,18,3,711,,,,611,LBS,6,8,L26440
Z543603,752,40589,2011,80749,903,903,0.6,18,3,690,,,,611,LBS,6,6,L26440
Z543587,752,40589,2011,80749,1210,1210,0.7,18,3,711,,,,611,LBS,5,25,L26440
Z543581,752,40589,2011,80749,1458,1458,0.7,18,3,690,,,,611,LBS,5,17,L26440
Z543565,752,40589,2011,80749,1003,1003,0.6,18,3,687,,,,611,LBS,5,3,L26440
Z537695,752,40589,2011,80749,852,852,0.5,18,3,711,,,,611,LBS,3,15,L26440
Z537692,752,40589,2011,80749,713,713,0.5,18,3,711,,,,611,LBS,3,11,L26440
Z543556,752,40589,2011,80749,1074,1074,0.5,18,3,689,,,,611,LBS,4,21,L26440
Z543552,752,40589,2011,80749,1062,1062,0.5,18,3,687,,,,611,LBS,4,19,L26440
Z537722,752,40589,2011,80749,944,944,0.5,18,3,687,,,,611,LBS,4,12,L26440
Z537714,752,40589,2011,80749,711,711,0.5,18,3,689,,,,611,LBS,4,5,L26440
Z537704,752,40589,2011,80749,1063,1063,0.5,18,3,712,,,,611,LBS,3,31,L26440
Z537700,752,40589,2011,80749,904,904,0.5,18,3,711,,,,611,LBS,3,29,L26440
